Time [s],TL_CLK,TL_IN_RDY,TL_IN_DATA,TL_IN_VAL,TL_OUT_VAL,TL_OUT_DATA,TL_OUT_RDY
3.755631812,1,1,0,0,0,0,0
3.756131875,0,1,0,0,0,0,0
3.756631875,1,1,0,0,0,0,0
3.757131938,0,1,0,0,0,0,0
3.757631937,1,1,0,0,0,0,0
3.758131937,0,1,0,0,0,0,0
3.758632000,1,1,0,0,0,0,0
3.759132000,0,1,0,0,0,0,0
3.759632063,1,1,0,0,0,0,0
3.760132062,0,1,0,0,0,0,0
3.760632125,1,1,0,0,0,0,0
3.761132125,0,1,0,0,0,0,0
3.761632125,1,1,0,0,0,0,0
3.762132187,0,1,0,0,0,0,0
3.762632187,1,1,0,0,0,0,0
3.763132250,0,1,0,0,0,0,0
3.763632250,1,1,0,0,0,0,0
3.764132313,0,1,0,0,0,0,0
3.764632312,1,1,0,0,0,0,0
3.765132313,0,1,0,0,0,0,0
3.765632375,1,1,0,0,0,0,0
3.766132375,0,1,0,0,0,0,0
3.766632438,1,1,0,0,0,0,0
3.767132437,0,1,0,0,0,0,0
3.767632500,1,1,0,0,0,0,0
3.768132500,0,1,0,0,0,0,0
3.768632500,1,1,0,0,0,0,0
3.769132562,0,1,0,0,0,0,0
3.769632563,1,1,0,0,0,0,0
3.770132625,0,1,0,0,0,0,0
3.770632625,1,1,0,0,0,0,0
3.771132625,0,1,0,0,0,0,0
3.771632687,1,1,0,0,0,0,0
3.772132688,0,1,0,0,0,0,0
3.772632750,1,1,0,0,0,0,0
3.773132750,0,1,0,0,0,0,0
3.773632812,1,1,0,0,0,0,0
3.774132812,0,1,0,0,0,0,0
3.774632813,1,1,0,0,0,0,0
3.775132875,0,1,0,0,0,0,0
3.775632875,1,1,0,0,0,0,0
3.776132937,0,1,0,0,0,0,0
3.776632938,1,1,0,0,0,0,0
3.777133000,0,1,0,0,0,0,0
3.777633000,1,1,0,0,0,0,0
3.778133000,0,1,0,0,0,0,0
3.778633062,1,1,0,0,0,0,0
3.779133063,0,1,0,0,0,0,0
3.779633125,1,1,0,0,0,0,0
3.780133125,0,1,0,0,0,0,0
3.780633187,1,1,0,0,0,0,0
3.781133188,0,1,0,0,0,0,0
3.781633188,1,1,0,0,0,0,0
3.782133250,0,1,0,0,0,0,0
3.782633250,1,1,0,0,0,0,0
3.783133312,0,1,0,0,0,0,0
3.783633313,1,1,0,0,0,0,0
3.784133375,0,1,0,0,0,0,0
3.784633375,1,1,0,0,0,0,0
3.785133375,0,1,0,0,0,0,0
3.785633438,1,1,0,0,0,0,0
3.786133438,0,1,0,0,0,0,0
3.786633500,1,1,0,0,0,0,0
3.787133500,0,1,0,0,0,0,0
3.787633562,1,1,0,0,0,0,0
3.788133563,0,1,0,0,0,0,0
3.788633562,1,1,0,0,0,0,0
3.789133625,0,1,0,0,0,0,0
3.789633625,1,1,0,0,0,0,0
3.790133688,0,1,0,0,0,0,0
3.790633688,1,1,0,0,0,0,0
3.791133687,0,1,0,0,0,0,0
3.791633750,1,1,0,0,0,0,0
3.792133750,0,1,0,0,0,0,0
3.792633813,1,1,0,0,0,0,0
3.793133812,0,1,0,0,0,0,0
3.793633875,1,1,0,0,0,0,0
3.794133875,0,1,0,0,0,0,0
3.794633875,1,1,0,0,0,0,0
3.795133938,0,1,0,0,0,0,0
3.795633937,1,1,0,0,0,0,0
3.796134000,0,1,0,0,0,0,0
3.796634000,1,1,0,0,0,0,0
3.797134063,0,1,0,0,0,0,0
3.797634062,1,1,0,0,0,0,0
3.798134062,0,1,0,0,0,0,0
3.798634125,1,1,0,0,0,0,0
3.799134125,0,1,0,0,0,0,0
3.799634188,1,1,0,0,0,0,0
3.800134187,0,1,0,0,0,0,0
3.800634250,1,1,0,0,0,0,0
3.801134250,0,1,0,0,0,0,0
3.801634250,1,1,0,0,0,0,0
3.802134312,0,1,0,0,0,0,0
3.802634312,1,1,0,0,0,0,0
3.803134375,0,1,0,0,0,0,0
3.803634375,1,1,0,0,0,0,0
3.804134438,0,1,0,0,0,0,0
3.804634437,1,1,0,0,0,0,0
3.805134438,0,1,0,0,0,0,0
3.805634500,1,1,0,0,0,0,0
3.806134500,0,1,0,0,0,0,0
3.806634563,1,1,0,0,0,0,0
3.807134562,0,1,0,0,0,0,0
3.807634625,1,1,0,0,0,0,0
3.808134625,0,1,0,0,0,0,0
3.808634625,1,1,0,0,0,0,0
3.809134687,0,1,0,0,0,0,0
3.809634688,1,1,0,0,0,0,0
3.810134750,0,1,0,0,0,0,0
3.810634750,1,1,0,0,0,0,0
3.811134750,0,1,0,0,0,0,0
3.811634812,1,1,0,0,0,0,0
3.812134813,0,1,0,0,0,0,0
3.812634875,1,1,0,0,0,0,0
3.813134875,0,1,0,0,0,0,0
3.813634937,1,1,0,0,0,0,0
3.814134937,0,1,0,0,0,0,0
3.814634938,1,1,0,0,0,0,0
3.815135000,0,1,0,0,0,0,0
3.815635000,1,1,0,0,0,0,0
3.816135062,0,1,0,0,0,0,0
3.816635063,1,1,0,0,0,0,0
3.817135125,0,1,0,0,0,0,0
3.817635125,1,1,0,0,0,0,0
3.818135125,0,1,0,0,0,0,0
3.818635187,1,1,0,0,0,0,0
3.819135188,0,1,0,0,0,0,0
3.819635250,1,1,0,0,0,0,0
3.820135250,0,1,0,0,0,0,0
3.820635312,1,1,0,0,0,0,0
3.821135313,0,1,0,0,0,0,0
3.821635313,1,1,0,0,0,0,0
3.822135375,0,1,0,0,0,0,0
3.822635375,1,1,0,0,0,0,0
3.823135437,0,1,0,0,0,0,0
3.823635438,1,1,0,0,0,0,0
3.824135437,0,1,0,0,0,0,0
3.824635500,1,1,0,0,0,0,0
3.825135500,0,1,0,0,0,0,0
3.825635563,1,1,0,0,0,0,0
3.826135563,0,1,0,0,0,0,0
3.826635625,1,1,0,0,0,0,0
3.827135625,0,1,0,0,0,0,0
3.827635625,1,1,0,0,0,0,0
3.828135688,0,1,0,0,0,0,0
3.828635687,1,1,0,0,0,0,0
3.829135750,0,1,0,0,0,0,0
3.829635750,1,1,0,0,0,0,0
3.830135813,0,1,0,0,0,0,0
3.830635813,1,1,0,0,0,0,0
3.831135812,0,1,0,0,0,0,0
3.831635875,1,1,0,0,0,0,0
3.832135875,0,1,0,0,0,0,0
3.832635938,1,1,0,0,0,0,0
3.833135937,0,1,0,0,0,0,0
3.833636000,1,1,0,0,0,0,0
3.834136000,0,1,0,0,0,0,0
3.834636000,1,1,0,0,0,0,0
3.835136063,0,1,0,0,0,0,0
3.835636062,1,1,0,0,0,0,0
3.836136125,0,1,0,0,0,0,0
3.836636125,1,1,0,0,0,0,0
3.837136188,0,1,0,0,0,0,0
3.837636187,1,1,0,0,0,0,0
3.838136187,0,1,0,0,0,0,0
3.838636250,1,1,0,0,0,0,0
3.839136250,0,1,0,0,0,0,0
3.839636313,1,1,0,0,0,0,0
3.840136312,0,1,0,0,0,0,0
3.840636375,1,1,0,0,0,0,0
3.841136375,0,1,0,0,0,0,0
3.841636375,1,1,0,0,0,0,0
3.842136437,0,1,0,0,0,0,0
3.842636437,1,1,0,0,0,0,0
3.843136500,0,1,0,0,0,0,0
3.843636500,1,1,0,0,0,0,0
3.844136500,0,1,0,0,0,0,0
3.844636562,1,1,0,0,0,0,0
3.845136563,0,1,0,0,0,0,0
3.845636625,1,1,0,0,0,0,0
3.846136625,0,1,0,0,0,0,0
3.846636688,1,1,0,0,0,0,0
3.847136687,0,1,0,0,0,0,0
3.847636688,1,1,0,0,0,0,0
3.848136750,0,1,0,0,0,0,0
3.848636750,1,1,0,0,0,0,0
3.849136812,0,1,0,0,0,0,0
3.849636813,1,1,0,0,0,0,0
3.850136875,0,1,0,0,0,0,0
3.850636875,1,1,0,0,0,0,0
3.851136875,0,1,0,0,0,0,0
3.851636937,1,1,0,0,0,0,0
3.852136938,0,1,0,0,0,0,0
3.852637000,1,1,0,0,0,0,0
3.853137000,0,1,0,0,0,0,0
3.853637062,1,1,0,0,0,0,0
3.854137062,0,1,0,0,0,0,0
3.854637063,1,1,0,0,0,0,0
3.855137125,0,1,0,0,0,0,0
3.855637125,1,1,0,0,0,0,0
3.856137187,0,1,0,0,0,0,0
3.856637188,1,1,0,0,0,0,0
3.857137187,0,1,0,0,0,0,0
3.857637250,1,1,0,0,0,0,0
3.858137250,0,1,0,0,0,0,0
3.858637312,1,1,0,0,0,0,0
3.859137313,0,1,0,0,0,0,0
3.859637375,1,1,0,0,0,0,0
3.860137375,0,1,0,0,0,0,0
3.860637375,1,1,0,0,0,0,0
3.861137438,0,1,0,0,0,0,0
3.861637438,1,1,0,0,0,0,0
3.862137500,0,1,0,0,0,0,0
3.862637500,1,1,0,0,0,0,0
3.863137562,0,1,0,0,0,0,0
3.863637563,1,1,0,0,0,0,0
3.864137562,0,1,0,0,0,0,0
3.864637625,1,1,0,0,0,0,0
3.865137625,0,1,0,0,0,0,0
3.865637688,1,1,0,0,0,0,0
3.866137688,0,1,0,0,0,0,0
3.866637750,1,1,0,0,0,0,0
3.867137750,0,1,0,0,0,0,0
3.867637750,1,1,0,0,0,0,0
3.868137813,0,1,0,0,0,0,0
3.868637812,1,1,0,0,0,0,0
3.869137875,0,1,0,0,0,0,0
3.869637875,1,1,0,0,0,0,0
3.870137938,0,1,0,0,0,0,0
3.870637938,1,1,0,0,0,0,0
3.871137937,0,1,0,0,0,0,0
3.871638000,1,1,0,0,0,0,0
3.872138000,0,1,0,0,0,0,0
3.872638063,1,1,0,0,0,0,0
3.873138062,0,1,0,0,0,0,0
3.873638125,1,1,0,0,0,0,0
3.874138125,0,1,0,0,0,0,0
3.874638125,1,1,0,0,0,0,0
3.875138188,0,1,0,0,0,0,0
3.875638187,1,1,0,0,0,0,0
3.876138250,0,1,0,0,0,0,0
3.876638250,1,1,0,0,0,0,0
3.877138250,0,1,0,0,0,0,0
3.877638312,1,1,0,0,0,0,0
3.878138312,0,1,0,0,0,0,0
3.878638375,1,1,0,0,0,0,0
3.879138375,0,1,0,0,0,0,0
3.879638438,1,1,0,0,0,0,0
3.880138437,0,1,0,0,0,0,0
3.880638438,1,1,0,0,0,0,0
3.881138500,0,1,0,0,0,0,0
3.881638500,1,1,0,0,0,0,0
3.882138562,0,1,0,0,0,0,0
3.882638562,1,1,0,0,0,0,0
3.883138625,0,1,0,0,0,0,0
3.883638625,1,1,0,0,0,0,0
3.884138625,0,1,0,0,0,0,0
3.884638687,1,1,0,0,0,0,0
3.885138688,0,1,0,0,0,0,0
3.885638750,1,1,0,0,0,0,0
3.886138750,0,1,0,0,0,0,0
3.886638813,1,1,0,0,0,0,0
3.887138812,0,1,0,0,0,0,0
3.887638813,1,1,0,0,0,0,0
3.888138875,0,1,0,0,0,0,0
3.888638875,1,1,0,0,0,0,0
3.889138937,0,1,0,0,0,0,0
3.889638938,1,1,0,0,0,0,0
3.890139000,0,1,0,0,0,0,0
3.890639000,1,1,0,0,0,0,0
3.891139000,0,1,0,0,0,0,0
3.891639062,1,1,0,0,0,0,0
3.892139063,0,1,0,0,0,0,0
3.892639125,1,1,0,0,0,0,0
3.893139125,0,1,0,0,0,0,0
3.893639187,1,1,0,0,0,0,0
3.894139187,0,1,0,0,0,0,0
3.894639188,1,1,0,0,0,0,0
3.895139250,0,1,0,0,0,0,0
3.895639250,1,1,0,0,0,0,0
3.896139312,0,1,0,0,0,0,0
3.896639313,1,1,0,0,0,0,0
3.897139312,0,1,0,0,0,0,0
3.897639375,1,1,0,0,0,0,0
3.898139375,0,1,0,0,0,0,0
3.898639437,1,1,0,0,0,0,0
3.899139438,0,1,0,0,0,0,0
3.899639500,1,1,0,0,0,0,0
3.900139500,0,1,0,0,0,0,0
3.900639500,1,1,0,0,0,0,0
3.901139563,0,1,0,0,0,0,0
3.901639563,1,1,0,0,0,0,0
3.902139625,0,1,0,0,0,0,0
3.902639625,1,1,0,0,0,0,0
3.903139687,0,1,0,0,0,0,0
3.903639688,1,1,0,0,0,0,0
3.904139687,0,1,0,0,0,0,0
3.904639750,1,1,0,0,0,0,0
3.905139750,0,1,0,0,0,0,0
3.905639813,1,1,0,0,0,0,0
3.906139813,0,1,0,0,0,0,0
3.906639875,1,1,0,0,0,0,0
3.907139875,0,1,0,0,0,0,0
3.907639875,1,1,0,0,0,0,0
3.908139938,0,1,0,0,0,0,0
3.908639937,1,1,0,0,0,0,0
3.909140000,0,1,0,0,0,0,0
3.909640000,1,1,0,0,0,0,0
3.910140000,0,1,0,0,0,0,0
3.910640063,1,1,0,0,0,0,0
3.911140062,0,1,0,0,0,0,0
3.911640125,1,1,0,0,0,0,0
3.912140125,0,1,0,0,0,0,0
3.912640188,1,1,0,0,0,0,0
3.913140187,0,1,0,0,0,0,0
3.913640187,1,1,0,0,0,0,0
3.914140250,0,1,0,0,0,0,0
3.914640250,1,1,0,0,0,0,0
3.915140313,0,1,0,0,0,0,0
3.915640312,1,1,0,0,0,0,0
3.916140375,0,1,0,0,0,0,0
3.916640375,1,1,0,0,0,0,0
3.917140375,0,1,0,0,0,0,0
3.917640437,1,1,0,0,0,0,0
3.918140438,0,1,0,0,0,0,0
3.918640500,1,1,0,0,0,0,0
3.919140500,0,1,0,0,0,0,0
3.919640563,1,1,0,0,0,0,0
3.920140562,0,1,0,0,0,0,0
3.920640563,1,1,0,0,0,0,0
3.921140625,0,1,0,0,0,0,0
3.921640625,1,1,0,0,0,0,0
3.922140687,0,1,0,0,0,0,0
3.922640687,1,1,0,0,0,0,0
3.923140750,0,1,0,0,0,0,0
3.923640750,1,1,0,0,0,0,0
3.924140750,0,1,0,0,0,0,0
3.924640812,1,1,0,0,0,0,0
3.925140813,0,1,0,0,0,0,0
3.925640875,1,1,0,0,0,0,0
3.926140875,0,1,0,0,0,0,0
3.926640938,1,1,0,0,0,0,0
3.927140937,0,1,0,0,0,0,0
3.927640938,1,1,0,0,0,0,0
3.928141000,0,1,0,0,0,0,0
3.928641000,1,1,0,0,0,0,0
3.929141062,0,1,0,0,0,0,0
3.929641063,1,1,0,0,0,0,0
3.930141063,0,1,0,0,0,0,0
3.930641125,1,1,0,0,0,0,0
3.931141125,0,1,0,0,0,0,0
3.931641187,1,1,0,0,0,0,0
3.932141188,0,1,0,0,0,0,0
3.932641250,1,1,0,0,0,0,0
3.933141250,0,1,0,0,0,0,0
3.933641250,1,1,0,0,0,0,0
3.934141312,0,1,0,0,0,0,0
3.934641313,1,1,0,0,0,0,0
3.935141375,0,1,0,0,0,0,0
3.935641375,1,1,0,0,0,0,0
3.936141437,0,1,0,0,0,0,0
3.936641438,1,1,0,0,0,0,0
3.937141437,0,1,0,0,0,0,0
3.937641500,1,1,0,0,0,0,0
3.938141500,0,1,0,0,0,0,0
3.938641562,1,1,0,0,0,0,0
3.939141563,0,1,0,0,0,0,0
3.939641625,1,1,0,0,0,0,0
3.940141625,0,1,0,0,0,0,0
3.940641625,1,1,0,0,0,0,0
3.941141688,0,1,0,0,0,0,0
3.941641687,1,1,0,0,0,0,0
3.942141750,0,1,0,0,0,0,0
3.942641750,1,1,0,0,0,0,0
3.943141750,0,1,0,0,0,0,0
3.943641813,1,1,0,0,0,0,0
3.944141812,0,1,0,0,0,0,0
3.944641875,1,1,0,0,0,0,0
3.945141875,0,1,0,0,0,0,0
3.945641938,1,1,0,0,0,0,0
3.946141938,0,1,0,0,0,0,0
3.946641937,1,1,0,0,0,0,0
3.947142000,0,1,0,0,0,0,0
3.947642000,1,1,0,0,0,0,0
3.948142063,0,1,0,0,0,0,0
3.948642062,1,1,0,0,0,0,0
3.949142125,0,1,0,0,0,0,0
3.949642125,1,1,0,0,0,0,0
3.950142125,0,1,0,0,0,0,0
3.950642188,1,1,0,0,0,0,0
3.951142187,0,1,0,0,0,0,0
3.951642250,1,1,0,0,0,0,0
3.952142250,0,1,0,0,0,0,0
3.952642313,1,1,0,0,0,0,0
3.953142312,0,1,0,0,0,0,0
3.953642312,1,1,0,0,0,0,0
3.954142375,0,1,0,0,0,0,0
3.954642375,1,1,0,0,0,0,0
3.955142438,0,1,0,0,0,0,0
3.955642437,1,1,0,0,0,0,0
3.956142500,0,1,0,0,0,0,0
3.956642500,1,1,0,0,0,0,0
3.957142500,0,1,0,0,0,0,0
3.957642562,1,1,0,0,0,0,0
3.958142562,0,1,0,0,0,0,0
3.958642625,1,1,0,0,0,0,0
3.959142625,0,1,0,0,0,0,0
3.959642688,1,1,0,0,0,0,0
3.960142687,0,1,0,0,0,0,0
3.960642688,1,1,0,0,0,0,0
3.961142750,0,1,0,0,0,0,0
3.961642750,1,1,0,0,0,0,0
3.962142813,0,1,0,0,0,0,0
3.962642812,1,1,0,0,0,0,0
3.963142813,0,1,0,0,0,0,0
3.963642875,1,1,0,0,0,0,0
3.964142875,0,1,0,0,0,0,0
3.964642937,1,1,0,0,0,0,0
3.965142938,0,1,0,0,0,0,0
3.965643000,1,1,0,0,0,0,0
3.966143000,0,1,0,0,0,0,0
3.966643000,1,1,0,0,0,0,0
3.967143062,0,1,0,0,0,0,0
3.967643063,1,1,0,0,0,0,0
3.968143125,0,1,0,0,0,0,0
3.968643125,1,1,0,0,0,0,0
3.969143187,0,1,0,0,0,0,0
3.969643188,1,1,0,0,0,0,0
3.970143188,0,1,0,0,0,0,0
3.970643250,1,1,0,0,0,0,0
3.971143250,0,1,0,0,0,0,0
3.971643312,1,1,0,0,0,0,0
3.972143313,0,1,0,0,0,0,0
3.972643375,1,1,0,0,0,0,0
3.973143375,0,1,0,0,0,0,0
3.973643375,1,1,0,0,0,0,0
3.974143437,0,1,0,0,0,0,0
3.974643438,1,1,0,0,0,0,0
3.975143500,0,1,0,0,0,0,0
3.975643500,1,1,0,0,0,0,0
3.976143562,0,1,0,0,0,0,0
3.976643563,1,1,0,0,0,0,0
3.977143562,0,1,0,0,0,0,0
3.977643625,1,1,0,0,0,0,0
3.978143625,0,1,0,0,0,0,0
3.978643687,1,1,0,0,0,0,0
3.979143688,0,1,0,0,0,0,0
3.979643750,1,1,0,0,0,0,0
3.980143750,0,1,0,0,0,0,0
3.980643750,1,1,0,0,0,0,0
3.981143813,0,1,0,0,0,0,0
3.981643813,1,1,0,0,0,0,0
3.982143875,0,1,0,0,0,0,0
3.982643875,1,1,0,0,0,0,0
3.983143875,0,1,0,0,0,0,0
3.983643938,1,1,0,0,0,0,0
3.984143937,0,1,0,0,0,0,0
3.984644000,1,1,0,0,0,0,0
3.985144000,0,1,0,0,0,0,0
3.985644063,1,1,0,0,0,0,0
3.986144063,0,1,0,0,0,0,0
3.986644062,1,1,0,0,0,0,0
3.987144125,0,1,0,0,0,0,0
3.987644125,1,1,0,0,0,0,0
3.988144188,0,1,0,0,0,0,0
3.988644187,1,1,0,0,0,0,0
3.989144250,0,1,0,0,0,0,0
3.989644250,1,1,0,0,0,0,0
3.990144250,0,1,0,0,0,0,0
3.990644313,1,1,0,0,0,0,0
3.991144312,0,1,0,0,0,0,0
3.991644375,1,1,0,0,0,0,0
3.992144375,0,1,0,0,0,0,0
3.992644438,1,1,0,0,0,0,0
3.993144437,0,1,0,0,0,0,0
3.993644437,1,1,0,0,0,0,0
3.994144500,0,1,0,0,0,0,0
3.994644500,1,1,0,0,0,0,0
3.995144563,0,1,0,0,0,0,0
3.995644562,1,1,0,0,0,0,0
3.996144563,0,1,0,0,0,0,0
3.996644625,1,1,0,0,0,0,0
3.997144625,0,1,0,0,0,0,0
3.997644687,1,1,0,0,0,0,0
3.998144687,0,1,0,0,0,0,0
3.998644750,1,1,0,0,0,0,0
3.999144750,0,1,0,0,0,0,0
3.999644750,1,1,0,0,0,0,0
4.000144813,0,1,0,0,0,0,0
4.000644813,1,1,0,0,0,0,0
4.001144875,0,1,0,0,0,0,0
4.001644875,1,1,0,0,0,0,0
4.002144937,0,1,0,0,0,0,0
4.002644938,1,1,0,0,0,0,0
4.003144938,0,1,0,0,0,0,0
4.003645000,1,1,0,0,0,0,0
4.004145000,0,1,0,0,0,0,0
4.004645062,1,1,0,0,0,0,0
4.005145062,0,1,0,0,0,0,0
4.005645125,1,1,0,0,0,0,0
4.006145125,0,1,0,0,0,0,0
4.006645125,1,1,0,0,0,0,0
4.007145187,0,1,0,0,0,0,0
4.007645187,1,1,0,0,0,0,0
4.008145250,0,1,0,0,0,0,0
4.008645250,1,1,0,0,0,0,0
4.009145313,0,1,0,0,0,0,0
4.009645313,1,1,0,0,0,0,0
4.010145312,0,1,0,0,0,0,0
4.010645375,1,1,0,0,0,0,0
4.011145375,0,1,0,0,0,0,0
4.011645438,1,1,0,0,0,0,0
4.012145438,0,1,0,0,0,0,0
4.012645500,1,1,0,0,0,0,0
4.013145500,0,1,0,0,0,0,0
4.013645500,1,1,0,0,0,0,0
4.014145563,0,1,0,0,0,0,0
4.014645563,1,1,0,0,0,0,0
4.015145625,0,1,0,0,0,0,0
4.015645625,1,1,0,0,0,0,0
4.016145625,0,1,0,0,0,0,0
4.016645687,1,1,0,0,0,0,0
4.017145688,0,1,0,0,0,0,0
4.017645750,1,1,0,0,0,0,0
4.018145750,0,1,0,0,0,0,0
4.018645812,1,1,0,0,0,0,0
4.019145812,0,1,0,0,0,0,0
4.019645813,1,1,0,0,0,0,0
4.020145875,0,1,0,0,0,0,0
4.020645875,1,1,0,0,0,0,0
4.021145938,0,1,0,0,0,0,0
4.021645937,1,1,0,0,0,0,0
4.022146000,0,1,0,0,0,0,0
4.022646000,1,1,0,0,0,0,0
4.023146000,0,1,0,0,0,0,0
4.023646063,1,1,0,0,0,0,0
4.024146062,0,1,0,0,0,0,0
4.024646125,1,1,0,0,0,0,0
4.025146125,0,1,0,0,0,0,0
4.025646187,1,1,0,0,0,0,0
4.026146188,0,1,0,0,0,0,0
4.026646187,1,1,0,0,0,0,0
4.027146250,0,1,0,0,0,0,0
4.027646250,1,1,0,0,0,0,0
4.028146312,0,1,0,0,0,0,0
4.028646313,1,1,0,0,0,0,0
4.029146312,0,1,0,0,0,0,0
4.029646375,1,1,0,0,0,0,0
4.030146375,0,1,0,0,0,0,0
4.030646437,1,1,0,0,0,0,0
4.031146438,0,1,0,0,0,0,0
4.031646500,1,1,0,0,0,0,0
4.032146500,0,1,0,0,0,0,0
4.032646500,1,1,0,0,0,0,0
4.033146562,0,1,0,0,0,0,0
4.033646563,1,1,0,0,0,0,0
4.034146625,0,1,0,0,0,0,0
4.034646625,1,1,0,0,0,0,0
4.035146688,0,1,0,0,0,0,0
4.035646687,1,1,0,0,0,0,0
4.036146687,0,1,0,0,0,0,0
4.036646750,1,1,0,0,0,0,0
4.037146750,0,1,0,0,0,0,0
4.037646813,1,1,0,0,0,0,0
4.038146812,0,1,0,0,0,0,0
4.038646875,1,1,0,0,0,0,0
4.039146875,0,1,0,0,0,0,0
4.039646875,1,1,0,0,0,0,0
4.040146938,0,1,0,0,0,0,0
4.040646938,1,1,0,0,0,0,0
4.041147000,0,1,0,0,0,0,0
4.041647000,1,1,0,0,0,0,0
4.042147062,0,1,0,0,0,0,0
4.042647063,1,1,0,0,0,0,0
4.043147063,0,1,0,0,0,0,0
4.043647125,1,1,0,0,0,0,0
4.044147125,0,1,0,0,0,0,0
4.044647187,1,1,0,0,0,0,0
4.045147187,0,1,0,0,0,0,0
4.045647250,1,1,0,0,0,0,0
4.046147250,0,1,0,0,0,0,0
4.046647250,1,1,0,0,0,0,0
4.047147312,0,1,0,0,0,0,0
4.047647312,1,1,0,0,0,0,0
4.048147375,0,1,0,0,0,0,0
4.048647375,1,1,0,0,0,0,0
4.049147375,0,1,0,0,0,0,0
4.049647438,1,1,0,0,0,0,0
4.050147437,0,1,0,0,0,0,0
4.050647500,1,1,0,0,0,0,0
4.051147500,0,1,0,0,0,0,0
4.051647563,1,1,0,0,0,0,0
4.052147563,0,1,0,0,0,0,0
4.052647562,1,1,0,0,0,0,0
4.053147625,0,1,0,0,0,0,0
4.053647625,1,1,0,0,0,0,0
4.054147688,0,1,0,0,0,0,0
4.054647688,1,1,0,0,0,0,0
4.055147750,0,1,0,0,0,0,0
4.055647750,1,1,0,0,0,0,0
4.056147750,0,1,0,0,0,0,0
4.056647812,1,1,0,0,0,0,0
4.057147813,0,1,0,0,0,0,0
4.057647875,1,1,0,0,0,0,0
4.058147875,0,1,0,0,0,0,0
4.058647937,1,1,0,0,0,0,0
4.059147937,0,1,0,0,0,0,0
4.059647938,1,1,0,0,0,0,0
4.060148000,0,1,0,0,0,0,0
4.060648000,1,1,0,0,0,0,0
4.061148063,0,1,0,0,0,0,0
4.061648062,1,1,0,0,0,0,0
4.062148125,0,1,0,0,0,0,0
4.062648125,1,1,0,0,0,0,0
4.063148125,0,1,0,0,0,0,0
4.063648188,1,1,0,0,0,0,0
4.064148187,0,1,0,0,0,0,0
4.064648250,1,1,0,0,0,0,0
4.065148250,0,1,0,0,0,0,0
4.065648312,1,1,0,0,0,0,0
4.066148313,0,1,0,0,0,0,0
4.066648312,1,1,0,0,0,0,0
4.067148375,0,1,0,0,0,0,0
4.067648375,1,1,0,0,0,0,0
4.068148437,0,1,0,0,0,0,0
4.068648438,1,1,0,0,0,0,0
4.069148437,0,1,0,0,0,0,0
4.069648500,1,1,0,0,0,0,0
4.070148500,0,1,0,0,0,0,0
4.070648562,1,1,0,0,0,0,0
4.071148563,0,1,0,0,0,0,0
4.071648625,1,1,0,0,0,0,0
4.072148625,0,1,0,0,0,0,0
4.072648625,1,1,0,0,0,0,0
4.073148687,0,1,0,0,0,0,0
4.073648688,1,1,0,0,0,0,0
4.074148750,0,1,0,0,0,0,0
4.074648750,1,1,0,0,0,0,0
4.075148813,0,1,0,0,0,0,0
4.075648812,1,1,0,0,0,0,0
4.076148812,0,1,0,0,0,0,0
4.076648875,1,1,0,0,0,0,0
4.077148875,0,1,0,0,0,0,0
4.077648938,1,1,0,0,0,0,0
4.078148937,0,1,0,0,0,0,0
4.078649000,1,1,0,0,0,0,0
4.079149000,0,1,0,0,0,0,0
4.079649000,1,1,0,0,0,0,0
4.080149063,0,1,0,0,0,0,0
4.080649063,1,1,0,0,0,0,0
4.081149125,0,1,0,0,0,0,0
4.081649125,1,1,0,0,0,0,0
4.082149125,0,1,0,0,0,0,0
4.082649188,1,1,0,0,0,0,0
4.083149188,0,1,0,0,0,0,0
4.083649250,1,1,0,0,0,0,0
4.084149250,0,1,0,0,0,0,0
4.084649312,1,1,0,0,0,0,0
4.085149312,0,1,0,0,0,0,0
4.085649313,1,1,0,0,0,0,0
4.086149375,0,1,0,0,0,0,0
4.086649375,1,1,0,0,0,0,0
4.087149437,0,1,0,0,0,0,0
4.087649437,1,1,0,0,0,0,0
4.088149500,0,1,0,0,0,0,0
4.088649500,1,1,0,0,0,0,0
4.089149500,0,1,0,0,0,0,0
4.089649563,1,1,0,0,0,0,0
4.090149562,0,1,0,0,0,0,0
4.090649625,1,1,0,0,0,0,0
4.091149625,0,1,0,0,0,0,0
4.091649688,1,1,0,0,0,0,0
4.092149688,0,1,0,0,0,0,0
4.092649687,1,1,0,0,0,0,0
4.093149750,0,1,0,0,0,0,0
4.093649750,1,1,0,0,0,0,0
4.094149813,0,1,0,0,0,0,0
4.094649813,1,1,0,0,0,0,0
4.095149875,0,1,0,0,0,0,0
4.095649875,1,1,0,0,0,0,0
4.096149875,0,1,0,0,0,0,0
4.096649937,1,1,0,0,0,0,0
4.097149938,0,1,0,0,0,0,0
4.097650000,1,1,0,0,0,0,0
4.098150000,0,1,0,0,0,0,0
4.098650062,1,1,0,0,0,0,0
4.099150062,0,1,0,0,0,0,0
4.099650063,1,1,0,0,0,0,0
4.100150125,0,1,0,0,0,0,0
4.100650125,1,1,0,0,0,0,0
4.101150188,0,1,0,0,0,0,0
4.101650187,1,1,0,0,0,0,0
4.102150188,0,1,0,0,0,0,0
4.102650250,1,1,0,0,0,0,0
4.103150250,0,1,0,0,0,0,0
